Id,y
50335,1.8258916833369199
50336,2.013442636775576
50337,1.1638498629308085
50338,2.121675552241662
50339,1.8080003075421782
50340,1.851276505402975
50341,1.3374328955091936
50342,1.9984234766361144
50343,1.4043847416179869
50344,1.8041543544585696
50345,2.0809806913452906
50346,1.1268396400075993
50347,2.310266492212472
50348,1.9882324177122879
50349,1.3721139951042307
50350,2.074537325930871
50351,1.8958154639909512
50352,1.679921689776105
50353,1.653300103891965
50354,1.169068268420352
50355,1.608237569173797
50356,1.9252614690162702
50357,1.8734620134371411
50358,1.7401447717885326
50359,1.689596446054848
50360,1.739106249480482
50361,1.748024561065595
50362,1.6565528002475194
50363,1.7453462872855638
50364,1.5636520328928292
50365,1.6458575237619044
50366,1.9309302326689082
50367,1.6301258264215601
50368,2.0868406013105147
50369,2.386983715492395
50370,2.533890095661901
50371,2.1655962942051836
50372,2.014646089767025
50373,2.117123996424466
50374,1.827917291424228
50375,1.950266784585292
50376,2.1575573149947207
50377,1.2212541454949726
50378,1.9153038917747587
50379,1.6481054310753347
50380,2.1414821521202114
50381,2.0183876924506574
50382,2.1946747104576048
50383,2.185395867776469
50384,1.9602470031399069
50385,2.273286277643173
50386,1.3619932998836681
50387,2.112327598404409
50388,1.6223473304756357
50389,2.202139106308879
50390,1.7324510335176324
50391,2.163300505958338
50392,1.6954890450163163
50393,1.7796603059152982
50394,1.6991462121678307
50395,1.6940211404931222
50396,2.2220684205063943
50397,1.8644725852138215
50398,1.4008821612370603
50399,1.801254109093387
50400,2.314960759573731
50401,1.386982221780963
50402,1.471068516701953
50403,1.748846090220459
50404,1.8952487464298713
50405,1.9532567135832775
50406,2.1305214696588646
50407,2.177711672537562
50408,1.955973255570795
50409,1.6330514257328161
50410,1.5826917736820914
50411,1.8439056071642153
50412,2.232624179957412
50413,1.7548874781302164
50414,1.7497487603406512
50415,1.5573096485178208
50416,1.5663884921719085
50417,1.6005514007411605
50418,1.756092717883
50419,1.8836392291855173
50420,1.662411883753597
50421,2.0942974837123174
50422,1.811737427073938
50423,2.4221434457094073
50424,1.4368310789068293
50425,1.779196580924589
50426,1.859432669389907
50427,2.010907083489366
50428,2.259001852177402
50429,2.162248586430838
50430,2.0585591658669227
50431,1.9433954949017878
50432,1.6646979601079828
50433,1.170852271556507
50434,2.3206694454153194
50435,2.1644631378839954
50436,2.1177104703980643
50437,2.007862062720946
50438,1.5364114548191186
50439,1.5886718826892938
50440,1.437145806230232
50441,2.3847972253151504
50442,2.3766396246158905
50443,1.7371949192436915
50444,1.7807741840695606
50445,1.4674089909743238
50446,1.5368862535279195
50447,1.2236190691035684
50448,1.4492209052122647
50449,2.2444321488914944
50450,1.9615274704835866
50451,2.2083970066474112
50452,2.557850659261346
50453,2.301816142988603
50454,2.157111835212163
50455,1.8968658124013462
50456,1.5021181673469854
50457,1.194146541313998
50458,1.8269475539533815
50459,1.7136092561990388
50460,2.0758379803033744
50461,1.4940023055660472
50462,2.3140733407084753
50463,2.1244919601105465
50464,1.6130060605908874
50465,1.414460884418947
50466,1.3704914381296938
50467,2.498173859881474
50468,1.9080456218097837
50469,1.4081924014878346
50470,1.6613355965610115
50471,1.7999654327876087
50472,1.9336390489830872
50473,1.7036048543588258
50474,1.6490582698407135
50475,1.682127830904177
50476,1.6735973305236982
50477,2.0889117848073724
50478,2.2042358632350094
50479,2.254074647555054
50480,1.7842806392638995
50481,1.96701616753543
50482,2.558040961403517
50483,1.6233528714244958
50484,1.882030869793196
50485,1.6029809711029195
50486,2.2534379911422935
50487,1.9956059846791039
50488,1.6703897468650624
50489,2.169411767239424
50490,1.5971700418376304
50491,2.5395867662970186
50492,1.9661256729317582
50493,2.108587708568514
50494,2.176804102896268
50495,1.3438008118573261
50496,1.4665189310133613
50497,1.8879691666625096
50498,1.9428899107187494
50499,1.2309786808077838
50500,1.3041462413534983
50501,1.761901528785243
50502,1.467870025528681
50503,1.6391609837060237
50504,1.3883879391458986
50505,1.606728208302398
50506,1.6833597291313023
50507,2.5148958332678877
50508,2.186531733440324
50509,1.2491730458319612
50510,1.7488050008061862
50511,1.7469101079225577
50512,2.044471681891414
50513,2.601029011440815
50514,2.111858682174722
50515,1.4908129689943053
50516,2.061758176386972
50517,1.8796820708018487
50518,1.2372660140426088
50519,1.1601922912587774
50520,2.0801381459907446
50521,1.645646375889438
50522,1.9062750290522779
50523,1.6117299378405257
50524,2.2426373447255106
50525,1.8531222080647058
50526,2.052806997616555
50527,1.6921885807249168
50528,1.8817666168358276
50529,1.218130113056473
50530,1.8826250269945248
50531,2.059504182204371
50532,2.31104212941535
50533,1.653967417593531
50534,1.734697417314985
50535,1.8518006947847763
50536,1.860068510900721
50537,1.8288003571778848
50538,2.2502735984636644
50539,1.808332148253264
50540,2.613218182982971
50541,1.999368839074613
50542,1.6977189315182102
50543,1.4064735492805198
50544,1.7298219366622227
50545,2.033489997997828
50546,2.2902307224269975
50547,1.8951559240806954
50548,2.3975435469092155
50549,1.8346755067050893
50550,1.463514855396614
50551,1.8378206770661887
50552,1.5533522787171172
50553,1.960583850571906
50554,2.0677088046445675
50555,1.8982785673364546
50556,1.3767962545480685
50557,2.4171446309439677
50558,1.6054506266005504
50559,2.14381581994045
50560,1.493311397740957
50561,1.7843016095771773
50562,2.098711312220061
50563,1.8256181788141888
50564,2.249468019312573
50565,2.315207119267086
50566,2.1562080519228406
50567,2.2742176249557193
50568,1.3707797008274127
50569,1.9412561687568495
50570,1.9193904425210668
50571,2.3859705432810774
50572,1.9823270275400997
50573,1.9695239619496352
50574,1.644568695834348
50575,2.076254049431359
50576,1.5275129496219186
50577,1.767846230000238
50578,2.0524557504897647
50579,2.084806901543452
50580,1.8048391713935885
50581,1.9307066690704566
50582,2.2082703072201575
50583,2.1038214879252344
50584,1.4609156797822127
50585,2.060684079724549
50586,1.9906491356345963
50587,1.3169051649072063
50588,2.3650766908698984
50589,1.8023757518609234
50590,1.5604764646593434
50591,2.489331977949174
50592,2.154698641437518
50593,2.0923955113006905
50594,1.8529004742498802
50595,1.443994173477666
50596,1.9879255942898872
50597,1.6432804837389163
50598,1.37682348581499
50599,1.9912305893081133
50600,1.4512508232040098
50601,1.8548694907711791
50602,2.3032712748108697
50603,1.462164262292326
50604,1.1216987903017372
50605,1.4903087500953447
50606,1.8495593746010623
50607,2.0744910931714546
50608,2.240938889726513
50609,2.2660203097046523
50610,2.506346562147785
50611,1.8674991038121576
50612,1.700566877879373
50613,2.405199064273445
50614,1.2017710461976616
50615,1.7985312053179268
50616,1.8013560548277638
50617,1.8011289467769789
50618,1.662502042143318
50619,2.385289395363513
50620,1.4200862389294056
50621,1.4087150147204284
50622,2.1517546544480215
50623,2.007447495490716
50624,2.0331179510758215
50625,1.8327959291097962
50626,1.867506482906082
50627,1.9603874869695268
50628,2.144952239325553
50629,1.7682491276592085
50630,2.1294993805769593
50631,1.8239726739230662
50632,2.150516618254196
50633,2.3394253260005904
50634,1.992862585714981
50635,1.8525359971586877
50636,1.9573654729386583
50637,1.690346531326993
50638,2.118303480495719
50639,1.6286529103297855
50640,1.5867877169793712
50641,2.1933248044993796
50642,2.073274618015386
50643,1.6359743684001273
50644,1.4853592358968815
50645,1.5326241846987578
50646,1.88897419174684
50647,1.8292762063160133
50648,1.3979769313690547
50649,1.858047115740911
50650,2.010595504043321
50651,1.5417156550464455
50652,2.1440499226652676
50653,1.9700473064622663
50654,2.1215008717815724
50655,1.7675736709362422
50656,1.446177087478837
50657,1.5750028192845953
50658,1.587575145782342
50659,2.2286776124143906
50660,2.105895799040976
50661,1.8663811263151295
50662,1.832886805038365
50663,1.8835406893503777
50664,2.249270816726499
50665,1.6800603149673385
50666,1.8419019248796147
50667,1.9567373292143326
50668,1.0035154988051183
50669,2.3266948724604593
50670,1.748974554547761
50671,1.620078458057888
50672,1.8364787344744755
50673,1.0250891605150034
50674,2.091267406243551
50675,2.1022221082041277
50676,2.271666150679332
50677,1.4858550990779165
50678,1.7450288671148293
50679,1.9467542352659954
50680,2.247886707685277
50681,1.9635542139440538
50682,1.4049673180364568
50683,1.9186314924904693
50684,2.1080265258085245
50685,1.5501851669800697
50686,1.5061891835082069
50687,1.82879869159739
50688,1.1267208666805466
50689,2.0400846207216787
50690,2.5494315506040746
50691,1.7944911320810633
50692,1.638404436896323
50693,1.5229253060016568
50694,2.211244618971918
50695,2.2035799746193803
50696,2.394152576910928
50697,1.1242003554943327
50698,1.7753789375943327
50699,2.165115691905921
50700,1.5394764097266709
50701,1.854460680708133
50702,1.428992704215128
50703,2.3762368399178406
50704,1.9264206557785304
50705,1.6185583504890229
50706,1.32759442807596
50707,1.753775791818354
50708,1.467026276435874
50709,1.67611198960984
50710,2.542843053838066
50711,1.4491087969382868
50712,1.7896105672925415
50713,1.5981058957349479
50714,1.8578363681964234
50715,1.7009083900024304
50716,1.1520429589983188
50717,1.87248233194701
50718,2.139579458530946
50719,2.4209551328898318
50720,1.2800165692655625
50721,1.3282805805676379
50722,1.8213000781292852
50723,1.4748754480429582
50724,1.6842525750486637
50725,1.336868142307198
50726,1.3422355570049174
50727,2.191372945725849
50728,2.0875287317406617
50729,1.9411352542557427
50730,1.2528728664796063
50731,1.7568119949980439
50732,2.2391995338344586
50733,1.218143364785254
50734,1.21612338830899
50735,2.206224780951132
50736,1.5291276939692882
50737,1.547902130695693
50738,1.700382273314112
50739,1.7515913215340362
50740,1.9028491706080484
50741,1.9299300181217163
50742,1.6139198718085144
50743,2.1069926370828878
50744,1.5602772010766
50745,1.727626485806324
50746,1.6796961433978446
50747,1.8442733720359854
50748,1.4190310384059739
50749,1.156867999832862
50750,1.2855015602049775
50751,1.7114538711544522
50752,1.8499817475717961
50753,1.4383005362952268
50754,1.6648523606599817
50755,1.4243205331378164
50756,1.664359317838814
50757,1.4434743919852995
50758,1.5903731546303401
50759,1.3238116245315315
50760,1.9302659220589007
50761,1.6231802469589383
50762,2.558711153901049
50763,1.5695208174201074
50764,1.8919182859708172
50765,1.1902830396487776
50766,2.389951684791921
50767,2.4574038218175414
50768,1.4061855752176058
50769,2.224027713679259
50770,2.343591365658856
50771,1.9063297882209227
50772,2.394323556218076
50773,1.9122432624666885
50774,1.4411525456705547
50775,2.2602124689038234
50776,2.151836887501405
50777,1.7304476669279047
50778,1.9109891352130077
50779,1.5274172371737311
50780,1.5001258980067753
50781,1.5735068461562403
50782,2.086326070641899
50783,1.466766252178635
50784,1.1255949992016525
50785,1.9414213368289222
50786,1.346524627704179
50787,2.234960416153122
50788,1.8440902495924743
50789,2.2961246241658735
50790,1.711024830246135
50791,1.653711132536671
50792,2.093754815988211
50793,1.9649874537897123
50794,1.2796011821595439
50795,1.767033771115674
50796,1.4591225404551054
50797,2.0634386399829587
50798,1.8795532702879694
50799,2.3029603420200253
50800,1.7096952781257695
50801,2.000474363813117
50802,1.6303032266160873
50803,1.9784628305375414
50804,2.064118636797321
50805,1.8866444188422395
50806,1.6607941245568227
50807,1.6767581147472512
50808,2.098595859365499
50809,1.5372947867543427
50810,1.290233523009272
50811,1.2155111482121832
50812,1.8515770402229048
50813,1.9468846958980084
50814,2.6289019572107986
50815,2.3534539094388247
50816,1.6209169197873816
50817,1.4286177350425326
50818,1.976534412288398
50819,2.0864926327014874
50820,1.7040012946864813
50821,1.7058537184479796
50822,1.475706807142945
50823,1.674359531671513
50824,1.6548730877508095
50825,1.9186635450933736
50826,1.8222725518550504
50827,1.6679379126707339
50828,1.9243409503468651
50829,2.0334827967620512
50830,1.4778274317295832
50831,2.109315446094717
50832,2.236771643650938
50833,1.296365544525873
50834,2.402694081450358
50835,1.5641985336408855
50836,1.700266438329276
50837,1.5264788309071502
50838,1.8978811060712406
50839,2.4840399898038186
50840,1.637200669208326
50841,1.7484613980674126
50842,2.270956581509992
50843,1.9822364368823706
50844,1.3913435207831633
50845,2.1923402472204696
50846,2.405783473876573
50847,2.3313841003705136
50848,2.2127568002420244
50849,1.7359029087873523
50850,1.8318179653185034
50851,1.1707304222525448
50852,1.7062177974990131
50853,2.205721552904139
50854,1.6191909392027437
50855,2.0796027742501124
50856,1.5869016566397924
50857,2.2700949620229665
50858,1.6472442792477686
50859,1.664704250491301
50860,1.4433154406835822
50861,1.5215483671858383
50862,1.823271643599762
50863,1.7682635737385812
50864,2.552178014865248
50865,1.6994981402577505
50866,1.7417562423661348
50867,1.6510994055129213
50868,1.5131357090240485
50869,1.7343454186961864
50870,1.9487749428201937
50871,1.89182742007773
50872,1.5439746595636503
50873,2.0133350960001106
50874,1.9485986793813854
50875,1.7154694245271198
50876,1.6873705623750066
50877,1.9184743891675602
50878,1.2771934964155385
50879,1.4168401160181947
50880,2.058256403202142
50881,1.723992101650195
50882,1.8320941287574222
50883,1.677627341287181
50884,2.114191274967988
50885,1.852891878567494
50886,2.10443617559479
50887,1.4245816615168518
50888,1.6401080397383918
50889,2.1062037159570455
50890,1.4740521703357974
50891,1.8646408296355883
50892,1.590743669062629
50893,2.2271419642704107
50894,1.90664240835709
50895,1.8988635113613643
50896,1.6767030368165852
50897,1.9274556303183328
50898,1.796460339304593
50899,1.8424044172101581
50900,2.0982056887071696
50901,1.6090504881811487
50902,2.444425568902263
50903,1.5414758337188665
50904,2.1561270249865547
50905,1.489585712096078
50906,1.5673276652431412
50907,1.6112646152536652
50908,2.4705093485068197
50909,1.642613215397878
50910,2.067256790029388
50911,1.1665021266612534
50912,1.9493328197330584
50913,1.434912730613899
50914,2.0563789645565205
50915,1.5415410480187948
50916,2.0213661734691453
50917,1.3766686624343087
50918,1.4752707014895954
50919,1.7819770717728574
50920,2.3793334103022996
50921,1.6369823282194087
50922,1.5786286993446677
50923,1.7482825569896114
50924,2.0395919058420233
50925,1.5697834647988582
50926,1.8094946218410897
50927,2.8962319902430878
50928,2.3383834087147175
50929,1.2197923155148196
50930,1.9491842833485986
50931,1.7673754668301331
50932,1.6938546399857337
50933,1.4393572310148546
50934,1.8982397260959072
50935,1.6756117628781553
50936,2.2475384826358393
50937,2.389064464515503
50938,2.2627278145225276
50939,1.6521343831476436
50940,1.4663072347457753
50941,2.0021069738723263
50942,1.452154102632397
50943,1.7157573671860256
50944,2.42097712704798
50945,2.0373903250413505
50946,1.8550956647905466
50947,2.0219600108462608
50948,2.1455594878546727
50949,2.0223501452655537
50950,1.9943483755078848
50951,2.3786172448812977
50952,2.25899876453731
50953,1.42867199106432
50954,1.9701253222287232
50955,1.997393682181352
50956,1.3451332568993184
50957,2.1962961821177327
50958,1.7720275280817095
50959,2.224870174006684
50960,2.0416822388497167
50961,1.7693500003577203
50962,2.4061077950349663
50963,2.654161817512726
50964,1.5536591985697505
50965,1.8559070134393512
50966,1.420509129716672
50967,1.6857671492139854
50968,2.094937305754721
50969,1.7045177087201946
50970,1.593011739898257
50971,2.149848618672298
50972,1.791550853560441
50973,1.408583825160889
50974,2.0089547035441004
50975,2.1929570524278326
50976,1.3797963298046483
50977,1.9810657954908422
50978,1.6153936019759563
50979,1.8505666230809474
50980,2.037063887561443
50981,2.166588284362687
50982,2.1601218332263006
50983,1.7857147579322188
50984,1.6026575601813242
50985,1.95522145072254
50986,1.7542062972843766
50987,1.74912037760474
50988,1.6755664668698298
50989,2.249765393048275
50990,1.209074538768661
50991,1.877096793207473
50992,1.9405289085103536
50993,2.0706038234222763
50994,2.0227744647928922
50995,1.4150519869945164
50996,1.1177832247112125
50997,1.8996025791852098
50998,2.0247817447583323
50999,1.847947227835805
51000,1.6298924430812658
51001,1.9806339453550095
51002,2.0303066209419125
51003,1.898573788124084
51004,1.9386685377263966
51005,1.5398203007192635
51006,2.214002161864169
51007,2.451225885735271
51008,1.7863174723577497
51009,1.8152326946751174
51010,2.125550933570155
51011,1.8793975641276486
51012,1.6123121375776002
51013,1.301519919000599
51014,1.5808112009148694
51015,1.3487928851970032
51016,2.2166231631053925
51017,2.338193121392072
51018,1.6394687624119815
51019,1.768959373736882
51020,1.7161173306884283
51021,1.7695726348884175
51022,1.9325952343449195
51023,2.232179424750619
51024,1.7872426350849793
51025,2.1318797399395724
51026,2.0108374276790038
51027,2.4022567406568918
51028,2.1783280722899665
51029,2.6057554450290574
51030,2.176527968072346
51031,1.7520184600989914
51032,1.500262061790064
51033,1.7410994354565403
51034,1.8441536444803948
51035,2.727824709216442
51036,2.250773724772664
51037,2.505185932912923
51038,1.5929643757981466
51039,1.9709280583243114
51040,2.1675446540498324
51041,1.8196049838621828
51042,1.6678571556991244
51043,1.6975140757409317
51044,1.8749378346374588
51045,1.847568687274805
51046,2.1038021976609524
51047,1.7112717466792269
51048,1.5110557607389588
51049,2.2055246958892187
51050,2.2284140531164276
51051,2.3554220452894796
51052,1.6234780459459337
51053,1.7704236837279854
51054,1.7015452240246542
51055,1.735830811508091
51056,1.6232381838987067
51057,1.7010484889400264
51058,1.7839329932077046
51059,2.4243662885812505
51060,1.4811837700512598
51061,1.8163488182149354
51062,2.263201678279902
51063,2.0907187488768493
51064,2.365030242628805
51065,1.6791880948424982
51066,1.9517079065624579
51067,1.495427279808986
51068,1.8643541592223247
51069,2.241119634651996
51070,1.7312272665495723
51071,1.6476145445105086
51072,1.3715062650736183
51073,1.7070464929573976
51074,1.7339527404648987
51075,1.7604445755122455
51076,1.0883126718034148
51077,2.6077592262318774
51078,2.119736458782599
51079,1.3391841481810474
51080,1.3813876187291765
51081,1.7665808689624587
51082,2.150065202125967
51083,1.5772795499616201
51084,2.1563891695266157
51085,1.7183822911664848
51086,1.4069675640380854
51087,1.6335814297077391
51088,1.911762230069515
51089,1.1660141114713216
51090,2.100343575538867
51091,1.4935128959204906
51092,1.3678245611631787
51093,1.8515468157259143
51094,1.112913018502942
51095,1.3841192936694764
51096,1.75466771068203
51097,2.099469183788049
51098,2.200994515265517
51099,1.4893979579387757
51100,1.3632317029972683
51101,1.788104664113538
51102,2.461281770987185
51103,2.3796850525252236
51104,2.304503605897642
51105,1.9184999619109195
51106,2.1629051336807485
51107,2.0394831889185383
51108,1.4734387616057258
51109,1.7085745083632204
51110,1.4723601656538676
51111,2.1992797224855423
51112,1.4812622007965945
51113,1.4183953702538048
51114,1.3702550488221927
51115,2.3187687597394575
51116,2.024670039292001
51117,1.8176225452019992
51118,1.29718092329861
51119,2.201743970683536
51120,1.5967397220135418
51121,2.469471850834811
51122,2.4805609713804966
51123,1.8948411520669968
51124,2.040948236677936
51125,1.429908222508823
51126,2.3619300176259017
51127,2.172492932796672
51128,1.727024674101914
51129,2.241371426277608
51130,2.132545079725176
51131,2.229185079008989
51132,1.7919857872909706
51133,1.809213790225412
51134,1.6505153300961126
51135,2.4939574582902875
51136,1.2023582713964487
51137,1.4247703834886014
51138,2.3653938829503574
51139,1.1832347261848124
51140,1.8784093820518937
51141,1.4748201866371424
51142,1.9328742006116908
51143,1.4025365968796297
51144,1.7241794129010461
51145,1.3430627665520447
51146,1.6173279926700097
51147,2.548432245963305
51148,2.288645557625255
51149,2.160636434125742
51150,1.8120890324653764
51151,1.658938036588692
51152,2.2377036095703353
51153,1.8906670302333097
51154,1.8256265726331922
51155,1.9963622538446106
51156,1.5203344033219786
51157,1.874521332572721
51158,2.3158183770656606
51159,1.2870912179073883
51160,1.7900516909511932
51161,1.7793571205767318
51162,1.8648090816083709
51163,1.680132814892648
51164,1.5376693449401948
51165,2.2595576210377306
51166,2.0143232299229386
51167,1.5996033553135085
51168,1.609170562620612
51169,2.2907689390108033
51170,2.2884440308589387
51171,1.3612533127301116
51172,1.6384397714277252
51173,2.600398960271084
51174,1.7644767456456716
51175,1.8035233900182508
51176,1.3258695382815038
51177,1.3654880687730984
51178,2.329429623301241
51179,1.6618806538217417
51180,1.9874721915184512
51181,1.9329963118910616
51182,2.1987403517653696
51183,1.7672368499462117
51184,2.53356603827865
51185,2.7197194651914725
51186,2.2874302705188576
51187,1.5513661963942624
51188,2.055449717280629
51189,2.3011347426630238
51190,1.9043386426505808
51191,2.668332272836201
51192,1.7477943996623289
51193,1.9288032209539612
51194,1.9892124169437597
51195,1.4866529329167335
51196,1.806792269269021
51197,1.813143367447001
51198,1.9084718362239208
51199,2.351038908420575
51200,1.8176995372496059
51201,1.8551258627900609
51202,1.942441104333966
51203,2.1250476182279048
51204,1.4400993129977913
51205,2.297347210708338
51206,1.4900885007182154
51207,1.7920364449225588
51208,1.7709989562673574
51209,2.192619247759966
51210,2.036508328405546
51211,2.2788792453994304
51212,1.6943783266745633
51213,1.759097311998472
51214,1.2432409681160124
51215,2.308066263234588
51216,1.8405670067757658
51217,2.3333581086036244
51218,2.248171462501057
51219,1.8793378309090212
51220,1.712700580642899
51221,1.6388080409848005
51222,1.6047679581357972
51223,1.6338582077405661
51224,1.6797474662610767
51225,2.2542847791900265
51226,1.8562186200910933
51227,1.4613638222222445
51228,1.7176995509029833
51229,2.370869998080014
51230,2.025185605674107
51231,2.042534435852236
51232,1.704126091879111
51233,2.1654944309520445
51234,1.8654134974906391
51235,1.6862552652489669
51236,2.0221250426761923
51237,1.9116630230359064
51238,2.2038342704289366
51239,1.5267712602310528
51240,1.6431902830722507
51241,2.325756256225608
51242,1.4379353504531505
51243,2.0864498465080334
51244,1.455516198718346
51245,2.4604805009704425
51246,1.9361139163562218
51247,1.4583215909620275
51248,2.068532099235341
51249,1.6191352279414861
51250,2.124172524354023
51251,2.023700389702938
51252,2.2568495971169398
51253,1.6373326733552052
51254,1.8848174785173644
51255,1.937169237827442
51256,1.5299171937716274
51257,1.5318543906528355
51258,2.024722038470129
51259,1.4966354990019095
51260,2.3471375099020815
51261,2.076212429581176
51262,1.891029284254671
51263,1.9995886224703927
51264,2.2301986914194547
51265,1.779210520827334
51266,1.9845791134204092
51267,1.6570667741431695
51268,2.080198090682556
51269,1.7828102814962357
51270,1.0444546103195105
51271,2.333823109936045
51272,1.4271964790962386
51273,1.600678000573824
51274,1.9979057672082554
51275,2.1279423821142274
51276,1.5725382676309465
51277,1.9789525485635977
51278,1.8383230115603393
51279,1.70444853130817
51280,1.8702310795978736
51281,1.8642380558083627
51282,2.275916391579628
51283,1.9554463734122098
51284,1.664794002030268
51285,2.0691342131445882
51286,2.398536772975655
51287,1.768848185158392
51288,1.9146533746638692
51289,2.0330023545037985
51290,1.4034024800502163
51291,1.9666603588819616
51292,1.5753088457556714
51293,1.4413507024053587
51294,2.16682819011484
51295,2.0442291235244614
